usuario_id,restaurante_id,fecha_visita,consumo,con_reserva
380,10,2026-05-13,331.19,true
458,30,2026-05-02,388.78,true
466,74,2026-05-01,321.43,true
287,41,2025-03-23,424.08,true
267,27,2026-05-24,122.12,false
202,9,2025-07-01,541.48,true
179,18,2025-11-08,133.23,false
180,113,2026-04-08,153.94,true
446,118,2024-10-04,556.56,false
359,181,2024-06-22,220.27,false
121,182,2025-08-29,203.24,true
373,44,2024-12-05,89.29,false
277,125,2025-03-19,527.29,true
43,188,2025-11-07,428.03,false
391,164,2025-02-14,156.26,true
8,56,2024-09-09,140.46,true
66,169,2026-01-10,343.64,true
131,168,2024-12-12,275.58,true
205,14,2024-10-31,312.69,true
12,62,2024-06-22,508.09,true
311,127,2025-12-20,126.17,true
198,21,2026-04-21,267.73,true
136,114,2025-08-03,112.59,false
15,72,2025-02-13,256.1,false
67,83,2024-09-30,132.19,false
218,105,2026-03-14,457.66,true
151,7,2025-08-09,365.74,false
227,21,2025-08-03,182.39,false
186,78,2026-06-17,584.1,true
412,198,2025-10-21,164.82,true
417,27,2024-12-31,522.11,false
492,134,2026-01-31,104.3,true
256,99,2025-05-30,549.85,true
141,187,2025-05-15,345.92,false
391,83,2025-04-16,270.38,false
326,130,2025-01-24,205.91,true
213,172,2025-03-28,511.35,false
316,16,2025-06-20,156.96,true
145,196,2024-09-27,36.96,true
403,168,2026-03-27,56.2,true
55,150,2025-12-24,150.3,true
147,56,2026-01-12,383.96,false
70,139,2026-02-22,98.67,false
27,121,2025-04-08,74.97,true
444,39,2025-09-11,491.79,false
279,165,2025-09-07,400.89,false
182,147,2024-07-13,60.0,true
350,132,2025-08-19,643.81,true
178,114,2024-09-15,588.92,true
170,63,2024-07-18,241.28,true
62,1,2026-02-05,359.39,true
496,3,2024-11-14,482.9,false
444,101,2025-08-26,591.31,true
59,96,2025-02-25,382.43,false
425,137,2024-07-23,471.93,true
131,131,2026-05-20,61.69,false
224,35,2025-04-20,311.31,true
242,165,2024-08-27,63.62,false
397,84,2024-10-15,298.06,false
482,97,2026-03-13,566.92,true
259,149,2025-05-25,379.43,true
50,181,2024-08-10,492.88,false
342,178,2026-05-31,545.4,true
82,113,2025-02-19,552.59,true
4,123,2025-05-16,186.75,false
333,121,2025-04-30,454.92,true
80,91,2024-07-29,513.1,false
224,90,2025-01-14,624.54,false
352,143,2025-05-04,150.12,true
340,121,2025-10-24,640.24,false
341,116,2024-09-14,579.92,false
376,2,2025-10-29,392.26,true
341,47,2024-07-29,78.11,true
143,117,2025-07-26,532.72,true
425,135,2024-11-19,80.53,false
90,92,2025-07-26,266.48,true
53,68,2025-10-02,259.12,true
194,92,2025-07-11,262.89,true
410,14,2025-02-17,542.0,true
62,85,2025-12-04,289.76,false
217,9,2025-12-29,633.31,false
179,149,2024-07-01,648.37,false
88,2,2025-12-19,514.66,false
441,165,2025-10-28,381.08,false
279,171,2026-01-04,56.16,true
430,23,2025-11-04,310.46,true
258,193,2025-10-26,442.35,true
417,85,2026-04-16,88.14,true
430,37,2026-04-11,196.23,true
472,15,2026-05-12,54.41,false
357,104,2025-03-07,129.12,true
121,179,2024-09-16,584.38,false
73,162,2025-10-09,428.53,false
403,191,2025-10-05,414.95,false
361,131,2026-02-26,562.41,false
419,93,2025-11-04,479.39,false
274,10,2024-07-05,408.11,true
327,171,2026-01-17,506.95,false
221,109,2024-09-08,276.08,true
28,80,2025-04-03,198.68,false
244,90,2024-10-27,302.96,false
358,103,2025-11-27,339.7,true
368,198,2025-02-06,431.49,true
206,159,2025-12-05,76.99,false
64,172,2025-05-22,580.53,false
118,167,2025-04-04,413.69,true
219,27,2025-10-22,50.08,true
70,52,2026-06-17,207.49,false
370,125,2025-02-26,427.22,true
265,9,2024-12-28,181.83,true
211,60,2024-09-17,198.76,false
455,2,2024-08-24,480.84,true
182,95,2025-11-05,516.56,true
59,44,2025-11-08,427.71,false
25,22,2026-03-31,230.89,false
318,71,2025-03-15,280.58,false
464,125,2026-02-12,136.17,false
84,53,2025-10-15,436.03,false
333,161,2024-12-14,449.71,true
280,32,2025-08-21,538.91,true
73,97,2025-04-16,526.61,false
453,122,2025-06-10,468.31,false
157,29,2025-09-15,337.61,true
64,34,2025-10-05,178.49,false
460,95,2025-09-20,372.21,true
220,180,2026-04-19,649.91,true
300,147,2024-10-18,256.18,false
107,185,2025-09-22,349.45,false
471,100,2025-03-07,619.7,true
459,96,2025-06-11,240.94,false
103,51,2024-07-31,79.22,true
296,34,2025-11-17,448.52,false
487,23,2025-04-19,553.08,true
66,41,2026-06-16,359.12,false
399,176,2025-03-11,192.89,false
395,50,2025-09-28,589.33,false
109,78,2025-01-23,567.33,false
113,115,2024-12-03,614.45,false
238,132,2025-06-16,212.08,false
463,137,2025-04-09,442.17,false
450,32,2026-02-24,387.01,false
481,127,2025-11-16,313.92,false
247,71,2025-02-04,532.02,true
340,76,2025-05-07,394.69,false
446,38,2024-11-19,575.14,false
141,173,2025-10-22,416.98,true
281,110,2024-12-30,536.94,true
292,90,2025-07-01,344.8,true
461,115,2025-01-12,315.74,true
297,90,2025-09-09,339.79,false
357,123,2026-06-01,581.39,true
373,40,2025-10-21,394.54,true
495,97,2025-02-08,460.92,true
400,194,2024-12-12,625.13,true
156,78,2025-03-22,553.12,true
270,135,2025-10-24,328.37,true
172,127,2025-05-23,407.41,false
467,1,2026-01-22,420.0,true
173,2,2025-12-03,125.1,true
75,57,2026-01-19,237.8,true
199,198,2025-02-13,362.97,true
400,63,2025-10-08,146.32,false
72,104,2025-04-13,351.19,false
367,159,2025-03-19,288.04,true
107,61,2024-08-08,337.6,true
227,156,2025-04-22,538.28,true
193,128,2025-12-06,288.17,false
365,120,2025-11-19,164.41,false
465,83,2024-07-08,433.44,true
401,59,2025-01-21,125.19,false
405,151,2026-05-05,55.93,false
83,98,2024-11-14,507.27,true
84,151,2026-01-30,540.72,false
388,73,2026-04-10,189.64,false
17,94,2025-05-17,54.59,true
420,177,2025-11-24,464.32,false
130,186,2025-10-05,181.88,false
402,60,2025-11-05,514.04,true
383,121,2025-09-15,536.3,false
338,119,2026-03-18,401.81,true
192,90,2026-02-27,406.1,false
13,15,2025-02-07,630.61,true
426,66,2025-05-25,299.56,true
202,153,2024-08-18,53.69,true
333,196,2025-04-04,344.99,false
229,34,2025-06-16,129.73,false
146,29,2025-01-28,441.65,false
29,72,2026-01-19,523.69,false
161,39,2025-12-19,62.17,true
118,144,2026-04-13,327.28,false
202,171,2025-06-23,40.02,false
19,152,2025-08-18,46.02,true
500,88,2025-08-16,138.81,false
337,177,2025-12-21,52.6,true
251,3,2026-04-23,453.53,true
500,164,2025-02-08,617.31,false
176,43,2024-06-29,443.9,false
361,82,2025-08-10,273.37,true
25,89,2026-01-24,419.74,true
68,18,2025-08-04,574.74,true
416,60,2025-10-22,433.06,false
249,114,2025-02-06,641.85,true
54,15,2024-08-08,171.58,true
11,43,2025-09-25,503.92,true
215,118,2025-01-11,241.31,true
496,91,2024-11-15,436.59,false
301,131,2026-04-15,81.92,true
198,116,2025-10-29,630.27,false
368,117,2026-04-04,306.14,true
80,120,2025-09-01,91.26,true
337,38,2025-10-31,90.22,true
163,42,2026-02-06,597.5,true
95,32,2026-05-07,528.56,true
185,2,2026-05-27,295.28,true
225,133,2024-09-05,304.86,true
450,77,2025-12-18,221.19,false
180,31,2024-07-11,548.81,false
392,121,2025-08-02,300.62,false
270,63,2025-06-17,93.74,true
133,145,2026-05-11,583.59,true
1,107,2025-12-30,583.17,true
167,165,2025-04-01,477.29,false
488,83,2025-06-19,151.52,false
28,65,2025-06-16,545.97,true
84,188,2025-01-31,495.09,true
453,42,2025-05-25,525.95,false
303,180,2025-07-02,433.67,true
340,156,2026-02-24,313.04,true
293,31,2025-03-14,269.82,true
195,94,2025-07-31,332.34,true
357,69,2026-04-28,386.17,true
238,160,2024-09-17,149.38,true
353,123,2024-08-04,371.69,false
86,98,2025-05-04,564.04,true
475,102,2024-07-16,491.64,false
248,33,2025-12-04,526.61,true
482,58,2026-05-28,630.2,false
381,184,2025-08-04,140.28,true
79,97,2025-09-28,361.0,true
70,145,2024-09-06,602.91,true
91,195,2025-05-16,299.17,false
137,103,2024-12-05,528.56,true
326,28,2024-11-05,641.45,true
354,127,2025-08-14,413.16,true
286,89,2026-06-08,395.66,true
250,163,2024-12-30,647.17,false
279,44,2025-01-21,568.74,false
141,68,2024-11-16,518.68,false
269,33,2026-01-29,316.21,false
359,6,2025-02-21,581.42,true
265,51,2026-05-26,100.83,false
37,3,2026-03-17,49.99,false
490,58,2024-12-03,521.4,true
183,84,2025-06-20,522.56,true
67,79,2025-12-13,81.27,true
486,46,2024-07-02,301.83,true
31,180,2025-12-09,63.02,false
266,87,2025-05-21,594.88,true
266,159,2024-08-26,586.32,true
282,35,2025-12-15,501.86,false
339,9,2024-06-24,92.13,true
206,166,2024-10-27,509.09,true
157,172,2024-09-18,202.29,true
41,149,2026-02-02,225.98,true
199,70,2025-07-25,164.68,true
483,199,2025-09-03,375.88,false
389,71,2024-09-13,250.17,true
436,59,2025-03-04,251.4,true
148,5,2025-05-29,339.71,false
233,46,2025-10-12,260.28,true
445,160,2026-02-05,544.54,true
434,152,2025-10-30,156.68,true
194,193,2024-11-01,376.51,false
413,45,2024-10-30,547.5,true
251,76,2024-07-13,80.93,false
33,126,2026-06-22,205.97,false
237,86,2025-10-20,602.31,false
390,119,2025-11-10,455.2,false
409,85,2025-02-03,260.58,true
106,19,2025-05-12,315.5,true
420,160,2025-11-15,91.76,true
201,118,2025-10-09,172.33,false
81,15,2025-01-24,269.01,true
273,158,2025-04-08,104.46,false
387,43,2026-01-22,51.99,false
192,50,2025-06-29,226.42,true
174,168,2026-05-18,227.2,false
139,47,2024-08-30,154.35,true
169,30,2025-06-03,152.59,true
6,144,2026-02-07,266.46,true
76,192,2024-09-29,509.44,true
290,58,2026-03-09,95.6,false
434,159,2025-06-15,300.81,true
378,183,2024-12-15,77.02,true
230,43,2025-03-03,45.1,true
87,134,2026-05-29,578.19,false
205,161,2024-12-27,614.63,false
11,3,2025-07-26,604.16,true
212,118,2026-03-20,250.91,true
331,130,2026-01-05,236.29,false
247,135,2025-11-19,574.33,true
500,45,2026-03-08,307.04,true
455,10,2024-07-06,282.26,false
181,121,2024-10-03,498.3,true
94,89,2025-04-30,125.11,false
346,17,2025-10-23,529.83,true
96,18,2025-03-05,42.17,false
265,140,2024-07-23,412.45,false
1,57,2025-05-25,224.04,true
35,142,2025-12-15,260.41,true
192,8,2025-07-23,263.91,false
54,63,2026-01-09,247.43,false
322,53,2025-06-27,479.39,true
499,167,2025-08-07,194.46,false
5,166,2024-09-12,273.06,false
16,2,2025-06-29,435.8,true
82,6,2025-04-14,194.95,false
452,20,2026-02-25,91.02,true
220,61,2025-08-20,627.79,true
247,170,2025-05-05,400.62,true
327,6,2025-09-17,346.92,false
281,63,2026-03-08,393.93,false
341,6,2025-02-04,350.22,false
487,26,2025-08-09,485.05,false
346,90,2025-08-12,179.57,false
119,61,2026-06-11,345.32,true
428,171,2024-10-22,252.91,true
462,120,2026-01-27,99.29,true
489,26,2025-01-09,475.62,false
242,23,2025-05-01,205.53,false
74,44,2025-08-01,156.09,true
62,191,2025-09-08,354.22,false
299,118,2026-06-20,557.64,true
413,82,2026-06-01,99.69,true
180,185,2025-05-17,247.96,true
88,61,2026-01-02,624.96,true
238,129,2025-10-22,206.14,true
335,164,2025-10-29,330.68,false
181,98,2025-04-23,414.08,false
56,54,2025-11-05,205.5,true
371,21,2025-03-07,104.89,false
307,109,2024-11-11,310.06,true
354,132,2025-03-12,529.09,true
317,154,2025-10-17,182.28,false
327,73,2025-04-19,547.02,false
284,20,2024-07-15,366.95,true
289,69,2025-07-17,546.43,true
336,148,2025-06-23,326.76,true
20,29,2025-04-25,371.21,true
217,107,2025-01-21,252.82,false
60,18,2025-11-23,148.14,true
57,187,2025-06-09,157.58,true
195,42,2024-11-18,643.98,true
243,22,2025-07-10,404.22,true
68,51,2026-05-01,236.38,false
432,123,2025-09-17,433.68,false
8,21,2024-08-19,163.47,true
84,104,2024-12-23,353.54,false
252,190,2025-10-26,290.64,false
450,128,2026-04-08,456.33,true
242,119,2026-03-30,627.5,true
479,177,2026-05-18,96.38,true
490,43,2025-08-16,429.62,false
159,52,2024-11-03,421.94,false
149,132,2024-10-06,163.83,true
301,77,2026-04-25,333.66,true
37,22,2025-07-28,167.12,true
461,183,2025-04-17,305.52,true
12,61,2025-07-22,337.94,true
114,162,2025-05-10,174.2,false
469,28,2026-02-17,623.91,true
243,183,2025-02-09,576.43,false
360,37,2024-11-13,402.83,true
314,162,2026-04-01,636.36,false
393,148,2024-07-06,592.71,false
300,132,2026-06-11,469.1,true
333,163,2025-03-11,557.09,true
119,176,2024-08-31,426.58,false
235,153,2025-03-16,215.42,true
260,15,2024-08-29,533.55,true
107,126,2025-05-20,364.54,false
395,92,2026-03-27,74.01,false
332,182,2024-12-17,218.28,true
194,3,2025-06-25,260.45,true
242,12,2024-12-29,626.44,true
71,63,2026-01-21,261.42,true
186,177,2026-01-24,360.22,false
390,72,2024-09-28,157.14,false
499,180,2025-03-18,57.93,true
79,19,2025-05-08,555.86,true
315,26,2025-11-24,477.08,true
296,35,2026-06-08,130.05,false
339,6,2026-01-30,445.96,false
425,134,2025-08-14,192.24,true
295,118,2025-02-28,107.7,false
208,17,2024-07-24,125.04,true
76,82,2025-06-10,48.17,true
14,45,2025-05-11,399.44,true
55,93,2025-05-05,120.7,true
129,192,2025-08-06,52.52,false
106,140,2026-03-23,476.09,false
388,106,2026-01-26,558.3,false
464,20,2024-11-06,591.66,false
457,140,2025-06-29,273.82,false
393,117,2025-07-03,561.79,false
190,118,2025-12-21,603.38,true
423,22,2025-11-12,648.39,false
119,71,2024-11-25,611.55,false
386,9,2025-10-09,610.92,false
372,24,2024-08-18,537.11,false
297,185,2025-01-31,629.64,true
82,26,2026-06-07,221.47,true
204,178,2025-11-14,170.25,false
116,22,2025-06-22,508.34,false
146,171,2025-03-14,532.05,true
66,173,2025-08-18,149.32,false
291,56,2024-12-18,279.65,false
339,117,2025-04-21,336.15,true
293,110,2026-04-21,519.43,false
221,60,2025-04-07,155.59,false
420,28,2025-04-20,639.55,false
291,125,2025-05-30,285.88,false
327,76,2025-01-29,242.72,false
39,182,2026-01-13,142.43,true
240,130,2025-10-06,412.76,true
286,36,2024-10-26,209.62,true
499,97,2025-08-01,279.19,false
150,177,2024-09-25,336.55,false
406,42,2024-07-17,541.2,false
167,64,2025-04-03,56.23,true
59,65,2026-06-17,539.89,true
396,169,2025-10-12,42.28,false
274,35,2025-12-01,459.29,true
353,13,2024-08-02,544.91,true
451,47,2024-08-01,180.26,true
61,40,2025-11-10,391.55,false
447,198,2025-06-17,135.78,false
489,39,2024-09-06,251.62,true
310,84,2025-07-15,522.35,false
465,181,2026-02-02,398.65,true
445,116,2024-07-21,498.83,false
50,126,2025-04-12,322.1,false
422,75,2024-07-10,173.28,false
19,52,2026-01-22,519.69,true
281,64,2025-03-05,170.74,true
348,96,2026-05-07,538.05,false
14,56,2024-08-16,292.21,true
109,26,2026-01-23,365.15,true
99,14,2025-04-19,163.73,false
381,118,2026-01-04,327.0,true
33,166,2025-03-26,519.57,true
284,25,2025-07-06,375.3,false
184,113,2024-11-14,224.08,true
339,31,2025-03-16,593.46,false
489,58,2025-01-25,435.76,true
324,134,2025-01-08,184.82,true
224,54,2025-12-04,374.61,false
439,124,2025-11-27,544.6,true
64,121,2025-07-21,87.18,false
54,78,2025-01-15,501.19,false
466,41,2026-06-20,59.64,true
197,49,2025-06-02,299.34,true
167,22,2024-12-07,455.01,true
432,94,2026-05-03,320.93,true
305,61,2025-09-12,245.76,true
11,5,2025-04-09,330.76,false
351,101,2026-03-02,229.75,false
17,109,2025-11-04,91.04,true
355,35,2026-02-13,535.51,true
71,83,2025-09-27,569.38,true
449,32,2024-11-28,205.1,true
32,101,2024-09-17,421.58,true
172,93,2025-05-15,411.96,false
221,79,2026-06-05,207.31,false
417,49,2026-02-08,159.06,false
387,81,2026-02-27,638.12,false
238,2,2025-07-24,483.11,false
391,141,2026-05-29,200.03,true
39,157,2025-11-13,361.64,false
379,14,2025-07-26,256.33,true
341,128,2025-06-14,254.52,true
131,139,2026-05-29,477.5,false
15,123,2026-02-03,316.61,false
93,152,2026-02-28,47.69,false
43,181,2026-02-25,202.9,true
181,168,2026-01-15,552.42,false
79,165,2025-10-10,91.34,true
497,184,2026-02-24,439.01,true
313,143,2024-10-07,322.01,true
111,153,2025-06-27,59.69,false
213,20,2025-02-04,68.71,true
322,192,2024-11-28,517.4,true
391,107,2025-04-06,616.83,false
309,75,2025-08-09,485.51,true
332,54,2025-11-03,137.6,false
283,80,2025-03-03,508.49,false
110,51,2024-09-23,159.01,true
468,166,2025-03-13,414.82,true
35,116,2026-03-16,318.25,true
102,186,2025-03-15,303.49,false
467,127,2025-12-24,130.77,false
307,134,2026-01-08,520.81,true
49,78,2026-03-10,418.01,false
166,167,2025-03-31,192.69,true
312,7,2025-05-10,416.31,true
390,79,2024-12-09,336.84,false
303,106,2025-08-03,284.8,true
312,130,2025-04-11,415.04,true
71,164,2024-08-13,150.15,false
476,22,2025-10-03,297.2,true
305,76,2026-05-20,217.77,true
249,155,2025-07-19,480.75,true
360,32,2026-01-29,257.88,true
46,117,2026-01-10,619.65,false
437,40,2024-08-27,294.8,true
418,81,2024-11-17,510.78,true
162,22,2025-07-18,170.57,true
494,64,2026-06-20,304.99,false
306,130,2026-05-09,369.04,true
8,66,2026-03-07,439.05,false
1,21,2025-09-05,354.64,true
500,23,2025-10-15,252.84,true
226,30,2024-09-19,151.95,false
112,113,2024-09-10,598.19,false
348,188,2025-11-18,381.5,true
18,59,2025-12-09,539.98,true
287,195,2025-05-13,516.57,false
349,19,2025-12-16,459.01,true
155,152,2026-04-22,387.09,true
451,62,2026-03-08,563.09,true
279,13,2026-01-03,271.57,true
177,148,2025-10-20,389.8,true
424,91,2024-08-11,420.66,true
29,167,2025-03-19,219.98,true
322,104,2026-05-10,304.1,false
167,115,2025-01-29,191.3,true
195,172,2025-06-23,368.06,true
299,179,2025-03-19,592.41,false
408,102,2025-10-13,461.52,true
159,48,2026-04-13,448.73,false
500,198,2024-11-07,205.99,true
48,98,2024-08-03,273.05,false
168,136,2025-01-20,173.75,true
82,156,2025-02-02,177.97,false
336,156,2026-02-11,546.03,true
39,199,2025-06-02,489.71,false
290,171,2026-03-15,93.43,true
461,103,2025-03-27,135.33,true
299,8,2026-04-21,546.65,true
17,165,2024-11-23,640.01,true
360,37,2025-09-23,66.16,true
1,150,2024-12-24,367.13,true
319,118,2024-08-11,252.11,false
241,191,2025-11-11,316.81,false
386,45,2025-03-12,86.57,false
489,94,2024-07-22,511.02,true
124,157,2025-04-12,508.14,false
117,26,2024-12-14,648.75,false
78,67,2025-01-07,526.42,true
34,96,2025-04-05,561.39,true
348,36,2025-06-14,570.18,false
371,92,2025-04-04,313.02,true
470,27,2025-07-30,538.12,false
310,32,2024-08-07,96.86,false
208,198,2025-03-27,528.88,true
245,135,2026-05-17,283.57,false
37,35,2025-12-05,563.88,true
11,178,2025-06-02,88.92,true
116,48,2025-09-25,268.08,true
106,176,2025-10-07,469.9,false
23,79,2024-11-01,309.8,true
357,64,2025-12-24,108.77,false
332,34,2025-04-26,551.83,false
37,200,2024-09-21,642.73,true
267,69,2024-10-23,73.66,true
421,186,2026-06-10,247.35,false
201,51,2025-03-04,332.84,false
213,121,2025-08-03,405.32,false
193,12,2025-10-09,531.5,false
359,2,2025-01-05,89.34,true
245,97,2024-10-25,161.79,true
306,74,2026-04-10,641.48,false
401,128,2025-10-20,37.36,false
407,1,2026-03-22,442.59,true
357,108,2025-02-14,321.33,false
312,8,2026-05-05,302.41,true
275,157,2024-07-05,365.32,true
54,111,2024-08-22,134.7,true
165,179,2025-08-24,446.61,true
437,32,2026-03-23,432.92,true
311,35,2026-02-17,373.44,true
138,17,2024-08-04,404.19,true
61,169,2025-05-18,115.58,false
449,7,2024-07-14,473.12,false
339,133,2025-05-19,335.35,true
228,121,2025-11-17,468.06,false
483,150,2024-07-13,289.68,false
277,54,2025-12-12,75.12,true
151,40,2025-12-12,229.67,true
263,149,2026-05-16,538.99,true
67,117,2024-08-17,379.28,true
292,27,2026-04-24,300.15,true
25,33,2026-01-01,46.56,true
38,171,2025-06-09,303.36,true
357,177,2025-06-23,629.31,true
438,118,2025-02-25,487.35,true
427,200,2025-08-31,125.36,false
121,51,2024-08-16,607.44,true
430,35,2025-07-18,604.48,true
86,119,2025-11-01,165.52,true
232,26,2025-11-23,521.18,true
302,33,2025-11-01,480.9,true
144,168,2026-04-18,475.17,true
79,19,2025-10-02,558.7,true
182,162,2025-06-27,501.13,false
240,47,2025-07-21,645.68,false
381,71,2026-05-11,136.87,true
176,185,2025-12-06,179.99,true
497,18,2025-01-24,57.95,true
45,92,2026-03-28,610.5,true
284,21,2026-04-03,596.2,true
183,196,2025-11-15,138.97,false
356,122,2025-11-23,625.87,true
15,45,2026-02-17,482.13,true
65,83,2025-03-07,61.38,false
186,1,2025-12-21,97.55,false
341,192,2025-06-03,83.93,false
100,129,2026-01-26,174.73,true
408,100,2025-10-29,171.21,true
162,156,2026-06-20,505.91,false
350,188,2025-12-16,543.67,false
201,2,2026-04-25,633.68,false
419,107,2025-10-10,531.39,false
424,61,2025-06-28,107.79,true
463,196,2025-08-18,362.95,false
75,200,2025-09-05,319.15,true
486,126,2024-09-03,386.64,true
33,43,2025-05-02,504.54,true
340,4,2025-12-13,190.08,false
78,2,2024-07-03,441.58,true
56,77,2025-06-27,101.68,true
148,81,2024-07-24,437.73,true
197,26,2026-03-12,78.25,false
484,41,2025-04-21,156.67,false
147,15,2026-01-16,257.34,true
378,182,2025-02-26,78.34,true
200,119,2025-04-26,49.89,false
235,71,2024-12-04,567.87,true
380,130,2024-08-14,256.76,true
269,181,2024-08-06,239.26,false
266,4,2025-12-19,226.42,true
198,81,2024-10-01,38.41,true
30,55,2025-12-17,44.15,true
170,142,2025-02-18,591.08,true
231,128,2026-03-22,304.84,true
216,24,2026-03-05,613.66,true
87,122,2025-01-07,60.43,false
2,70,2024-07-09,96.29,false
421,113,2026-05-29,269.28,false
387,103,2025-10-16,145.99,true
265,138,2025-10-06,202.18,true
450,23,2025-08-16,590.29,true
462,131,2025-01-13,288.59,true
326,4,2024-12-20,474.19,true
245,177,2025-05-23,498.68,true
293,143,2025-04-14,413.65,false
380,80,2024-11-01,274.27,true
127,177,2024-09-18,643.45,true
169,90,2026-04-15,181.2,false
299,40,2024-07-14,169.06,true
143,134,2024-09-04,276.03,false
153,184,2026-04-16,115.1,true
426,196,2025-09-04,399.18,false
201,81,2025-02-24,561.22,false
221,113,2025-05-21,315.23,true
53,100,2026-03-03,47.91,true
414,157,2026-03-25,215.8,false
364,159,2026-03-11,581.08,true
293,164,2024-07-02,94.8,true
243,103,2025-11-23,309.42,false
346,114,2025-05-01,557.56,true
416,190,2026-03-18,62.79,false
337,129,2025-07-02,198.85,false
352,37,2025-10-17,428.68,true
84,86,2025-02-19,486.09,true
174,150,2026-06-22,404.21,false
319,188,2024-10-29,397.04,false
285,111,2026-05-26,469.31,false
453,51,2026-05-20,377.04,false
311,191,2025-01-01,494.52,false
443,125,2025-10-28,316.73,true
84,160,2026-03-30,351.21,true
362,191,2025-11-18,101.13,false
417,194,2025-03-22,466.11,true
335,198,2025-02-04,318.85,true
355,23,2025-12-27,104.56,true
315,94,2025-12-14,276.95,false
467,143,2025-12-26,585.71,true
16,16,2025-04-12,608.02,true
383,72,2024-11-26,349.81,true
192,42,2024-08-28,634.6,true
284,123,2026-02-01,219.67,false
412,103,2024-10-29,91.11,false
119,6,2025-07-21,241.07,true
371,140,2025-08-11,197.89,false
145,191,2025-03-10,586.1,false
143,93,2026-02-02,242.13,true
352,195,2025-06-08,371.87,true
488,38,2024-12-25,285.2,true
49,26,2026-03-28,254.44,false
240,171,2025-01-09,191.14,true
400,128,2025-10-31,311.63,false
69,118,2025-06-17,62.8,false
428,126,2026-04-04,249.8,false
476,83,2024-09-27,548.54,false
160,57,2024-11-21,109.67,false
493,161,2024-11-17,231.56,true
238,6,2024-09-24,284.92,false
272,120,2025-07-22,150.65,true
285,17,2024-10-16,245.95,true
396,20,2025-02-03,624.02,true
336,52,2025-01-22,418.65,false
136,50,2025-07-26,246.97,true
38,14,2025-02-23,259.43,true
286,9,2026-05-06,297.95,true
182,16,2025-10-14,383.99,true
151,99,2024-08-30,197.78,false
254,155,2026-01-22,608.09,true
42,91,2025-03-22,64.21,false
486,123,2024-07-19,550.92,false
297,188,2024-09-22,539.67,true
306,73,2025-09-23,301.57,false
418,111,2024-08-11,248.06,true
293,58,2024-07-12,213.69,true
25,130,2025-03-01,51.94,false
274,155,2025-09-06,237.77,true
201,97,2025-05-08,332.11,true
405,75,2024-10-01,279.22,true
312,100,2024-11-27,175.84,false
69,82,2025-11-08,437.11,false
429,165,2024-11-19,597.62,false
448,133,2026-03-16,152.14,true
243,119,2024-09-16,442.0,true
229,193,2024-08-24,414.01,false
143,148,2026-06-09,219.57,true
405,2,2025-03-13,228.33,true
213,52,2024-06-24,559.21,true
251,179,2025-07-16,498.22,true
358,5,2026-03-26,208.35,false
192,8,2024-11-30,609.21,false
213,182,2024-11-15,216.25,true
383,59,2025-05-23,638.4,false
266,86,2026-04-11,602.79,false
176,151,2026-04-20,602.09,true
128,28,2025-06-03,646.27,false
226,104,2024-07-26,631.4,true
238,4,2024-10-24,579.28,true
112,118,2025-12-14,458.95,false
357,31,2025-09-18,453.75,true
431,133,2024-08-27,170.0,true
257,118,2025-08-07,283.93,false
198,186,2024-09-07,295.57,true
358,184,2025-08-22,385.06,true
118,168,2025-07-04,68.13,true
499,197,2025-03-22,361.64,true
325,73,2026-01-15,364.93,false
437,42,2024-11-23,544.66,false
329,94,2025-02-04,621.97,true
467,57,2025-01-18,199.3,true
244,188,2024-09-10,384.39,true
482,82,2024-07-16,568.63,false
82,7,2025-10-07,385.64,false
30,111,2026-02-02,38.49,true
226,104,2025-04-08,613.04,true
71,187,2025-06-20,467.85,false
369,86,2025-02-02,116.88,true
228,115,2025-10-23,180.69,true
207,132,2025-03-26,124.44,false
287,70,2025-10-29,608.18,true
391,28,2024-12-11,466.99,true
397,66,2024-09-02,479.85,false
6,151,2026-02-25,91.35,false
141,183,2024-09-27,143.29,true
262,58,2026-04-01,483.07,true
337,92,2026-06-18,375.44,false
35,177,2024-08-09,225.02,false
404,173,2025-05-16,44.05,true
127,31,2025-02-05,52.79,true
126,112,2025-11-14,366.54,false
448,162,2026-05-19,150.64,true
37,120,2026-01-09,430.21,true
348,23,2025-05-22,155.74,true
142,5,2024-07-01,64.61,true
317,175,2024-07-17,139.55,false
231,156,2025-07-26,180.63,true
102,5,2025-04-18,108.53,true
192,67,2025-12-22,247.65,true
375,55,2025-09-04,341.19,true
83,130,2025-04-21,553.19,false
198,5,2024-11-25,57.82,true
483,183,2025-10-12,470.09,false
3,182,2024-11-14,518.5,false
470,104,2024-10-13,524.06,false
132,24,2025-02-28,281.01,false
35,108,2025-02-17,581.51,false
450,5,2026-02-12,418.69,false
52,108,2026-01-24,411.58,true
194,170,2024-07-20,227.7,false
287,186,2025-10-14,299.38,false
94,157,2026-01-21,464.26,false
209,168,2025-04-24,429.49,true
470,86,2025-07-15,58.44,false
462,128,2025-09-14,377.25,false
44,71,2024-06-25,310.23,true
294,111,2025-03-06,141.93,false
60,58,2024-08-28,546.99,true
309,189,2025-04-14,85.96,false
381,145,2025-06-04,642.59,true
143,168,2025-07-28,512.27,false
477,139,2025-03-21,167.27,false
38,89,2024-08-19,622.95,true
